content_id,subject,sentiment_value,sentiment_word
5UPW7gfxl9jTcMuN,安全性,0,没有
RWc4PB7gMpnsmUHl,油耗,0,市区
7FzGhLUQufMglaAn,动力,0,2.0
4tlfWveDHL9wcZ7m,安全性,0,换
HCkprjv6uWRh47sL,动力,0,漏油
QYLVlAzboyFTHWuw,操控,0,好
9hv6gmwl0XbRKArI,舒适性,0,森林
WYa8Arw7bGLuKnqi,动力,0,不够
RrgVEIYCuW1iNqL4,动力,0,高
fHSqoTiP2bIrEG8U,舒适性,0,空调
De6AFcbTKIl4R3Qg,操控,0,钥匙
nI0YSRiZdC2MEmag,动力,0,小
dkBrQ8FaUsD50qJ7,价格,-1,贵
2YvN9c8p3yrlhIQt,内饰,0,验车
9hBGibuUNvjL1Qng,安全性,0,定速巡航
8jgDfxBpO45FWl1m,价格,0,看
BMifCDqjK6JwGTnL,舒适性,0,舒服
SyZ6BOmLAeYc09pf,安全性,0,换
0aUzxbsfLNnljZMS,空间,1,舒服
PgCAcDLuVZ41xzod,内饰,0,不好
vDUH86p9mfyQP5cA,安全性,0,超过
0m3DxdfAIcgnE4kM,内饰,0,汽车
InuPQK6wX9UtzgCl,动力,0,不行
0euRkBO8AwisjYTJ,配置,0,新
SRNvlyPi7OM81VQC,动力,0,新
htC6x7q2Yv14uUFX,舒适性,0,好玩
R3ANbXlwH8z6vWPj,动力,0,没有
RKZmPl1Ny5dDC42o,外观,0,一堆
athS4JK0ClzGrYb8,配置,0,不值
6sCNZQ0854b9k2ep,动力,0,小
nkNvR74fauUP9oSg,油耗,0,市区
7HjuWDZzSykeEOIQ,安全性,0,通病
6nulXChYs8biaKg7,操控,1,大
z1Vy3OLYhdZjrW9m,油耗,0,机油
FVOZ4U9adMc6gnRb,动力,0,冷车
y7ziHVFaYs3vAS5C,安全性,0,很多
dWjXp309QZK6sOBt,动力,0,好
UMeVQhHNRcoYJ8GT,内饰,0,高点
qCrxFMylGAKYfR8T,价格,0,优惠
NMzl5tR6JQwCb0e1,动力,1,高
CqSyRtsONd1iG5BJ,油耗,0,老森
BGE1XAJ6iCZ9uclf,油耗,0,不
Ce7V3lxzB2mrpL5w,油耗,0,行驶
o9mCw65vOBq0fYUF,油耗,0,增加
iAktfmCUh4aeMrZS,舒适性,0,噪音
oKTmraqO2ltuZ6N0,动力,0,网上
pcK875yafZ0DvE9S,内饰,0,刚换
6nb4X8DrhGIysL9R,配置,-1,丑
nYqDJsS4CEVwAu8x,外观,0,老实
itm5q6I1z8vf7ZMD,动力,0,应该
rEG7UsMicjYIuO0H,安全性,0,本来
swWXCztEAlxLfkOI,动力,0,下降
8lrYXUQIg1cFxjd7,价格,0,大
G5WVJdhNEr71HyBI,动力,0,大哥
ytm3xPrzZ4OuXIH1,动力,0,左右
uokFtR1jyIimG9UT,动力,0,灵敏
hY9A7rn2wlmEF0uo,操控,0,没事
wTJY4NqXUaPSgpWt,动力,0,好些
gDtCHTmXVEUsqiyW,价格,0,少
0aUM14td75FBNEfl,操控,0,吐槽
YT5pdexbmOQwG7hR,动力,0,好
Ct5pUOgmiTQ7o3fL,油耗,0,没用
0EkBRAYPsfOTt4z3,空间,0,试试
m1d2uePf9JFGbg8a,安全性,0,异响
1qT9KYyC8el7Om4M,舒适性,0,空调
XbUZeDAdEpMwg7kt,动力,0,新
Qt0XJqvUN6gOhePZ,配置,0,大
sNc3FPI4ZnrUgS8G,内饰,0,有时候
OxkuXFay5GLP1eIh,操控,0,没事
3Zl8sQoSMrOUCyhg,价格,0,价格
EFVfO2leBpH0uzrw,操控,0,喜欢
DIjbzLMF2vgEsxti,价格,-1,高
j2bY7lqSH3PawNn5,价格,0,小
4N70AwcexTqDCoJr,空间,0,好
yGsQJVCBYmMglaUp,动力,0,市区
mouaUxBnX2vHPYsR,内饰,0,驾驶
Zl8IfcmpNrLVAPS4,操控,0,说
fIHPrW8MzVdC4kwF,动力,0,强
E5390SuTF2RoQyzt,舒适性,0,空调
5XznxhYNAGF7WKJD,内饰,0,没
S3Aq4NOhFDspEgZm,动力,0,不足
3qVmrKu1wxJb0X6I,安全性,0,差点
vPCDf2OemEGh4jzl,空间,1,舒服
trsL1COIpBSWXMex,外观,0,总
PE5gLlduiYGTzqsn,动力,0,烧
WgtvsofC74wOIYVb,动力,0,烧
H8jYWQ5gMADxtmuh,舒适性,1,噪音
ouMTnWL81gZemPi9,安全性,-1,软
7pDJV8ab4NjH3r5e,舒适性,0,空调
hGPD9vBZgR6zNV4S,动力,0,看
2jJXvw58LHgT3RBD,动力,0,好
OCkifpF73WQYjoNI,内饰,0,大
XrQJUSeIVhBib86Z,配置,0,换
MF2yRZwkDtmozdPS,内饰,0,驾驶
Yu0EUZt54G8fiHOW,外观,0,外观
yLhg5NmjCWat4YFV,操控,0,规格
0GtHsUD3ikzZoX5q,油耗,0,省油
S3dNtUixLg2uVkWD,动力,0,2.5
xJ1wWtb9TsYkKO5X,舒适性,0,空调
lr0sCcFamRVfPHn5,油耗,0,左右
H6y17JaXzxADtqer,操控,0,抖
DJES3mRatNG7AMwz,配置,0,设置
GdPUZvlCm438WtS5,油耗,0,正常
m1rOC6jMweNH2Q9J,价格,0,便宜
vP56NeZdJA8jtXmF,配置,0,实用
fQnMrWegYBvTh2Ic,动力,0,水温
xSTt0OV9nYkb6NEa,动力,1,大
BfWd1cJDFQLNn3gG,安全性,0,斯巴鲁
IoKEnR3JdXu0gG4h,动力,0,好
4p5xbNDUMLAwvzrY,动力,-1,肯定
VYJEH3N0ZkGt5Xvy,配置,0,终于
iSp7q8d4eW9honmI,动力,0,请教
WLHp3PYJ9FvOGXE2,安全性,0,求购
